csu_id,trap_id,year,week,trap_date,county,method,spp,total,test_code,cq,seq,zone,lat,long
CSU18228,LV-104,2022,31,8/2/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.396854,-105.020915
CSU18229,LV-104,2022,31,8/2/2022,LC,L,Tarsalis,23,0,55.55,0,LV,40.396854,-105.020915
CSU18230,LV-104,2022,31,8/2/2022,LC,L,Pipiens,50,0,55.55,0,LV,40.396854,-105.020915
CSU18233,FC-064,2022,31,8/2/2022,LC,L,Pipiens,2,0,55.55,0,SE,40.49868,-105.0298
CSU18234,FC-053,2022,31,8/2/2022,LC,L,Tarsalis,37,0,55.55,0,SE,40.49942,-105.01183
CSU18235,FC-053,2022,31,8/2/2022,LC,L,Pipiens,2,0,55.55,0,SE,40.49942,-105.01183
CSU18236,FC-075,2022,31,8/2/2022,LC,L,Tarsalis,4,0,55.55,0,SE,40.51138,-105.01987
CSU18237,FC-075,2022,31,8/2/2022,LC,L,Pipiens,2,0,55.55,0,SE,40.51138,-105.01987
CSU18238,FC-074,2022,31,8/2/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51432,-105.00249
CSU18239,FC-074,2022,31,8/2/2022,LC,L,Tarsalis,26,0,55.55,0,SE,40.51432,-105.00249
CSU18241,FC-004,2022,31,8/2/2022,LC,L,Tarsalis,22,0,55.55,0,SE,40.53486,-105.03733
CSU18242,FC-004,2022,31,8/2/2022,LC,L,Pipiens,50,0,55.55,0,SE,40.53486,-105.03733
CSU18243,FC-027,2022,31,8/2/2022,LC,L,Tarsalis,28,0,55.55,0,SE,40.54651,-105.03359
CSU18244,FC-027,2022,31,8/2/2022,LC,L,Pipiens,28,0,55.55,0,SE,40.54651,-105.03359
CSU18247,FC-023,2022,31,8/2/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.54466,-105.0641
CSU18249,FC-023,2022,31,8/2/2022,LC,L,Pipiens,30,0,55.55,0,SE,40.54466,-105.0641
CSU18250,FC-059,2022,31,8/2/2022,LC,L,Tarsalis,23,0,55.55,0,SE,40.5426,-105.04604
CSU18251,FC-059,2022,31,8/2/2022,LC,L,Pipiens,50,0,55.55,0,SE,40.5426,-105.04604
CSU18257,FC-050,2022,31,8/2/2022,LC,L,Tarsalis,40,0,55.55,0,SE,40.52954,-105.05033
CSU18259,FC-050,2022,31,8/2/2022,LC,L,Pipiens,9,0,55.55,0,SE,40.52954,-105.05033
CSU18260,FC-047,2022,31,8/2/2022,LC,L,Tarsalis,17,0,55.55,0,SE,40.51551,-105.05292
CSU18261,FC-047,2022,31,8/2/2022,LC,L,Pipiens,1,0,55.55,0,SE,40.51551,-105.05292
CSU18262,FC-031,2022,31,8/2/2022,LC,L,Tarsalis,32,0,55.55,0,SE,40.50609,-105.03942
CSU18263,FC-031,2022,31,8/2/2022,LC,L,Pipiens,3,0,55.55,0,SE,40.50609,-105.03942
CSU18264,FC-046,2022,31,8/2/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.52983,-105.06484
CSU18265,FC-046,2022,31,8/2/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.52983,-105.06484
CSU18266,FC-046,2022,31,8/2/2022,LC,L,Tarsalis,26,0,55.55,0,SE,40.52983,-105.06484
CSU18285,LC-049,2022,31,8/3/2022,LC,L,Tarsalis,50,1,20.3337,0,BE,40.312995,-105.078728
CSU18303,FC-015,2022,31,8/3/2022,LC,L,Pipiens,1,0,39.08635,0,NW,40.5598,-105.12409
CSU18268,FC-052,2022,31,8/3/2022,LC,L,Tarsalis,7,0,55.55,0,NW,40.56163,-105.08703
CSU18269,FC-052,2022,31,8/3/2022,LC,L,Pipiens,2,0,55.55,0,NW,40.56163,-105.08703
CSU18270,FC-073,2022,31,8/3/2022,LC,L,Tarsalis,50,0,55.55,0,NW,40.58605,-105.08889
CSU18271,FC-073,2022,31,8/3/2022,LC,L,Tarsalis,3,0,55.55,0,NW,40.58605,-105.08889
CSU18272,FC-073,2022,31,8/3/2022,LC,L,Pipiens,5,0,55.55,0,NW,40.58605,-105.08889
CSU18273,LC-053,2022,31,8/3/2022,LC,L,Tarsalis,7,0,55.55,0,BE,40.320553,-105.094569
CSU18274,LC-054,2022,31,8/3/2022,LC,L,Tarsalis,50,0,55.55,0,BE,40.343955,-105.102766
CSU18275,LC-054,2022,31,8/3/2022,LC,L,Tarsalis,4,0,55.55,0,BE,40.343955,-105.102766
CSU18276,LC-054,2022,31,8/3/2022,LC,L,Pipiens,2,0,55.55,0,BE,40.343955,-105.102766
CSU18277,WC-055,2022,31,8/3/2022,LC,L,Tarsalis,22,0,55.55,0,BE,40.28918345,-104.9915449
CSU18278,LV-020,2022,31,8/3/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.373964,-105.11349
CSU18279,LV-020,2022,31,8/3/2022,LC,L,Tarsalis,49,0,55.55,0,LV,40.373964,-105.11349
CSU18280,LV-020,2022,31,8/3/2022,LC,L,Pipiens,6,0,55.55,0,LV,40.373964,-105.11349
CSU18281,LC-001,2022,31,8/3/2022,LC,L,Tarsalis,50,0,55.55,0,BE,40.302587,-105.084057
CSU18282,LC-001,2022,31,8/3/2022,LC,L,Tarsalis,50,0,55.55,0,BE,40.302587,-105.084057
CSU18283,LC-001,2022,31,8/3/2022,LC,L,Tarsalis,35,0,55.55,0,BE,40.302587,-105.084057
CSU18284,LC-001,2022,31,8/3/2022,LC,L,Pipiens,23,0,55.55,0,BE,40.302587,-105.084057
CSU18286,LC-049,2022,31,8/3/2022,LC,L,Tarsalis,25,0,55.55,0,BE,40.312995,-105.078728
CSU18287,LC-049,2022,31,8/3/2022,LC,L,Pipiens,1,0,55.55,0,BE,40.312995,-105.078728
CSU18288,FC-061,2022,31,8/3/2022,LC,L,Tarsalis,15,0,55.55,0,NW,40.5688,-105.09165
CSU18289,FC-061,2022,31,8/3/2022,LC,L,Pipiens,4,0,55.55,0,NW,40.5688,-105.09165
CSU18291,FC-060,2022,31,8/3/2022,LC,L,Tarsalis,8,0,55.55,0,SW,40.5487,-105.12019
CSU18292,FC-060,2022,31,8/3/2022,LC,L,Pipiens,2,0,55.55,0,SW,40.5487,-105.12019
CSU18293,FC-041,2022,31,8/3/2022,LC,L,Tarsalis,50,0,55.55,0,NW,40.58794,-105.10486
CSU18294,FC-041,2022,31,8/3/2022,LC,L,Tarsalis,50,0,55.55,0,NW,40.58794,-105.10486
CSU18295,FC-041,2022,31,8/3/2022,LC,L,Tarsalis,29,0,55.55,0,NW,40.58794,-105.10486
CSU18296,FC-041,2022,31,8/3/2022,LC,L,Pipiens,20,0,55.55,0,NW,40.58794,-105.10486
CSU18297,FC-063,2022,31,8/3/2022,LC,L,Tarsalis,8,0,55.55,0,NW,40.56568,-105.10485
CSU18298,FC-063,2022,31,8/3/2022,LC,L,Pipiens,4,0,55.55,0,NW,40.56568,-105.10485
CSU18299,FC-011,2022,31,8/3/2022,LC,L,Tarsalis,15,0,55.55,0,NW,40.56948,-105.13603
CSU18300,FC-011,2022,31,8/3/2022,LC,L,Pipiens,17,0,55.55,0,NW,40.56948,-105.13603
CSU18302,FC-015,2022,31,8/3/2022,LC,L,Tarsalis,6,0,55.55,0,NW,40.5598,-105.12409
CSU18304,FC-058,2022,31,8/3/2022,LC,L,Tarsalis,10,0,55.55,0,SW,40.54884,-105.12533
CSU18305,FC-049,2022,31,8/3/2022,LC,L,Tarsalis,38,0,55.55,0,NW,40.57324,-105.13949
CSU18306,FC-049,2022,31,8/3/2022,LC,L,Pipiens,6,0,55.55,0,NW,40.57324,-105.13949
CSU18312,FC-093,2022,31,8/4/2022,LC,L,Pipiens,3,1,19.50853,0,SW,40.53186,-105.08825
CSU18316,FC-037,2022,31,8/4/2022,LC,L,Tarsalis,50,1,19.73291,0,SW,40.51668,-105.09808
CSU18322,FC-057,2022,31,8/4/2022,LC,L,Tarsalis,19,0,35.18658,0,SW,40.48439,-105.10524
CSU18307,FC-001,2022,31,8/4/2022,LC,L,Tarsalis,43,0,55.55,0,SW,40.49087,-105.08257
CSU18308,FC-001,2022,31,8/4/2022,LC,L,Pipiens,34,0,55.55,0,SW,40.49087,-105.08257
CSU18309,FC-068,2022,31,8/4/2022,LC,L,Tarsalis,5,0,55.55,0,SW,40.516,-105.08547
CSU18310,FC-068,2022,31,8/4/2022,LC,L,Pipiens,4,0,55.55,0,SW,40.516,-105.08547
CSU18311,FC-093,2022,31,8/4/2022,LC,L,Tarsalis,9,0,55.55,0,SW,40.53186,-105.08825
CSU18313,FC-062,2022,31,8/4/2022,LC,L,Tarsalis,21,0,55.55,0,SW,40.54278,-105.08741
CSU18314,FC-062,2022,31,8/4/2022,LC,L,Pipiens,6,0,55.55,0,SW,40.54278,-105.08741
CSU18315,FC-071,2022,31,8/4/2022,LC,L,Tarsalis,8,0,55.55,0,SW,40.52733,-105.10821
CSU18317,FC-037,2022,31,8/4/2022,LC,L,Tarsalis,29,0,55.55,0,SW,40.51668,-105.09808
CSU18318,FC-037,2022,31,8/4/2022,LC,L,Pipiens,6,0,55.55,0,SW,40.51668,-105.09808
CSU18323,FC-057,2022,31,8/4/2022,LC,L,Pipiens,2,0,55.55,0,SW,40.48439,-105.10524
CSU18341,FC-040,2022,32,8/8/2022,LC,L,Tarsalis,50,1,18.55909,0,NE,40.60326,-105.06554
CSU18346,FC-019,2022,32,8/8/2022,LC,L,Pipiens,21,0,39.15808,0,NE,40.565586,-105.05203
CSU18324,LV-069,2022,32,8/8/2022,LC,L,Tarsalis,20,0,55.55,0,LV,40.428924,-105.058221
CSU18325,LV-069,2022,32,8/8/2022,LC,L,Pipiens,1,0,55.55,0,LV,40.428924,-105.058221
CSU18326,LV-095,2022,32,8/8/2022,LC,L,Tarsalis,42,0,55.55,0,LV,40.444118,-105.022166
CSU18327,LV-095,2022,32,8/8/2022,LC,L,Pipiens,6,0,55.55,0,LV,40.444118,-105.022166
CSU18328,FC-034,2022,32,8/8/2022,LC,L,Tarsalis,27,0,55.55,0,NE,40.62556,-105.05009
CSU18329,FC-038,2022,32,8/8/2022,LC,L,Tarsalis,42,0,55.55,0,NE,40.59911,-105.00623
CSU18330,FC-038,2022,32,8/8/2022,LC,L,Pipiens,5,0,55.55,0,NE,40.59911,-105.00623
CSU18331,FC-069,2022,32,8/8/2022,LC,L,Tarsalis,20,0,55.55,0,NE,40.61438,-105.0527
CSU18332,FC-069,2022,32,8/8/2022,LC,L,Pipiens,2,0,55.55,0,NE,40.61438,-105.0527
CSU18334,FC-036,2022,32,8/8/2022,LC,L,Tarsalis,11,0,55.55,0,NW,40.600766,-105.079837
CSU18335,FC-006,2022,32,8/8/2022,LC,L,Tarsalis,21,0,55.55,0,NE,40.592328,-105.066295
CSU18336,FC-006,2022,32,8/8/2022,LC,L,Pipiens,5,0,55.55,0,NE,40.592328,-105.066295
CSU18337,FC-072,2022,32,8/8/2022,LC,L,Tarsalis,24,0,55.55,0,NE,40.56953,-105.07117
CSU18339,FC-067,2022,32,8/8/2022,LC,L,Tarsalis,47,0,55.55,0,NE,40.57881,-105.05592
CSU18340,FC-067,2022,32,8/8/2022,LC,L,Pipiens,11,0,55.55,0,NE,40.57881,-105.05592
CSU18342,FC-040,2022,32,8/8/2022,LC,L,Tarsalis,24,0,55.55,0,NE,40.60326,-105.06554
CSU18343,FC-040,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.60326,-105.06554
CSU18344,FC-040,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.60326,-105.06554
CSU18345,FC-019,2022,32,8/8/2022,LC,L,Tarsalis,39,0,55.55,0,NE,40.565586,-105.05203
CSU18347,FC-066,2022,32,8/8/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.55873,-105.02318
CSU18348,FC-066,2022,32,8/8/2022,LC,L,Tarsalis,29,0,55.55,0,NE,40.55873,-105.02318
CSU18349,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18350,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18351,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18352,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18353,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18354,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18355,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18356,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18357,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18358,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18359,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18360,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18361,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18362,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18363,FC-066,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU18372,FC-014,2022,32,8/8/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.56359,-105.006562
CSU18373,FC-014,2022,32,8/8/2022,LC,L,Pipiens,44,0,55.55,0,NE,40.56359,-105.006562
CSU18401,FC-027,2022,32,8/9/2022,LC,L,Tarsalis,48,0,8.413607,0,SE,40.54651,-105.03359
CSU18386,FC-064,2022,32,8/9/2022,LC,L,Tarsalis,50,1,17.32069,0,SE,40.49868,-105.0298
CSU18399,FC-074,2022,32,8/9/2022,LC,L,Tarsalis,31,1,19.77606,0,SE,40.51432,-105.00249
CSU18391,FC-075,2022,32,8/9/2022,LC,L,Pipiens,30,0,22.47931,0,SE,40.51138,-105.01987
CSU18392,FC-053,2022,32,8/9/2022,LC,L,Tarsalis,50,0,33.75342,0,SE,40.49942,-105.01183
CSU18402,FC-027,2022,32,8/9/2022,LC,L,Pipiens,25,0,34.24807,0,SE,40.54651,-105.03359
CSU18394,FC-004,2022,32,8/9/2022,LC,L,Tarsalis,50,0,35.1854,0,SE,40.53486,-105.03733
CSU18411,FC-046,2022,32,8/9/2022,LC,L,Pipiens,9,0,35.61642,0,SE,40.52983,-105.06484
CSU18396,FC-004,2022,32,8/9/2022,LC,L,Pipiens,50,0,36.01757,0,SE,40.53486,-105.03733
CSU18374,LV-089,2022,32,8/9/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU18375,LV-089,2022,32,8/9/2022,LC,L,Tarsalis,18,0,55.55,0,LV,40.400251,-105.042395
CSU18376,LV-089,2022,32,8/9/2022,LC,L,Pipiens,31,0,55.55,0,LV,40.400251,-105.042395
CSU18377,LV-104,2022,32,8/9/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.396854,-105.020915
CSU18378,LV-104,2022,32,8/9/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.396854,-105.020915
CSU18379,LV-104,2022,32,8/9/2022,LC,L,Tarsalis,1,0,55.55,0,LV,40.396854,-105.020915
CSU18380,LV-104,2022,32,8/9/2022,LC,L,Pipiens,50,0,55.55,0,LV,40.396854,-105.020915
CSU18381,LV-104,2022,32,8/9/2022,LC,L,Pipiens,34,0,55.55,0,LV,40.396854,-105.020915
CSU18382,LV-110,2022,32,8/9/2022,LC,L,Tarsalis,15,0,55.55,0,LV,40.400764,-105.122681
CSU18383,FC-039,2022,32,8/9/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.48081,-105.03934
CSU18384,FC-039,2022,32,8/9/2022,LC,L,Tarsalis,28,0,55.55,0,SE,40.48081,-105.03934
CSU18385,FC-039,2022,32,8/9/2022,LC,L,Pipiens,3,0,55.55,0,SE,40.48081,-105.03934
CSU18387,FC-064,2022,32,8/9/2022,LC,L,Tarsalis,12,0,55.55,0,SE,40.49868,-105.0298
CSU18388,FC-064,2022,32,8/9/2022,LC,L,Pipiens,3,0,55.55,0,SE,40.49868,-105.0298
CSU18390,FC-075,2022,32,8/9/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51138,-105.01987
CSU18395,FC-004,2022,32,8/9/2022,LC,L,Tarsalis,22,0,55.55,0,SE,40.53486,-105.03733
CSU18397,FC-004,2022,32,8/9/2022,LC,L,Pipiens,28,0,55.55,0,SE,40.53486,-105.03733
CSU18398,FC-074,2022,32,8/9/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51432,-105.00249
CSU18400,FC-074,2022,32,8/9/2022,LC,L,Pipiens,30,0,55.55,0,SE,40.51432,-105.00249
CSU18403,FC-023,2022,32,8/9/2022,LC,L,Tarsalis,15,0,55.55,0,SE,40.54466,-105.0641
CSU18404,FC-023,2022,32,8/9/2022,LC,L,Pipiens,10,0,55.55,0,SE,40.54466,-105.0641
CSU18405,FC-059,2022,32,8/9/2022,LC,L,Tarsalis,35,0,55.55,0,SE,40.5426,-105.04604
CSU18406,FC-059,2022,32,8/9/2022,LC,L,Pipiens,50,0,55.55,0,SE,40.5426,-105.04604
CSU18407,FC-059,2022,32,8/9/2022,LC,L,Pipiens,29,0,55.55,0,SE,40.5426,-105.04604
CSU18408,FC-050,2022,32,8/9/2022,LC,L,Tarsalis,7,0,55.55,0,SE,40.52954,-105.05033
CSU18409,FC-050,2022,32,8/9/2022,LC,L,Pipiens,9,0,55.55,0,SE,40.52954,-105.05033
CSU18410,FC-046,2022,32,8/9/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.52983,-105.06484
CSU18412,FC-047,2022,32,8/9/2022,LC,L,Tarsalis,34,0,55.55,0,SE,40.51551,-105.05292
CSU18413,FC-031,2022,32,8/9/2022,LC,L,Tarsalis,31,0,55.55,0,SE,40.50609,-105.03942
CSU18414,FC-031,2022,32,8/9/2022,LC,L,Pipiens,1,0,55.55,0,SE,40.50609,-105.03942
CSU18421,LC-001,2022,32,8/10/2022,LC,L,Tarsalis,50,1,16.77549,0,BE,40.302587,-105.084057
CSU18417,LV-020,2022,32,8/10/2022,LC,L,Tarsalis,50,1,16.84743,0,LV,40.373964,-105.11349
CSU18424,LC-054,2022,32,8/10/2022,LC,L,Tarsalis,50,1,16.89372,0,BE,40.343955,-105.102766
CSU18432,LC-049,2022,32,8/10/2022,LC,L,Tarsalis,50,1,17.76582,0,BE,40.312995,-105.078728
CSU18428,LC-054,2022,32,8/10/2022,LC,L,Pipiens,31,1,19.01106,0,BE,40.343955,-105.102766
CSU18431,LC-049,2022,32,8/10/2022,LC,L,Tarsalis,50,1,19.81493,0,BE,40.312995,-105.078728
CSU18422,LC-001,2022,32,8/10/2022,LC,L,Tarsalis,32,0,33.06223,0,BE,40.302587,-105.084057
CSU18426,LC-054,2022,32,8/10/2022,LC,L,Tarsalis,50,0,36.54634,0,BE,40.343955,-105.102766
CSU18415,LV-020,2022,32,8/10/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.373964,-105.11349
CSU18416,LV-020,2022,32,8/10/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.373964,-105.11349
CSU18418,LV-020,2022,32,8/10/2022,LC,L,Tarsalis,21,0,55.55,0,LV,40.373964,-105.11349
CSU18419,LV-020,2022,32,8/10/2022,LC,L,Pipiens,5,0,55.55,0,LV,40.373964,-105.11349
CSU18420,LC-053,2022,32,8/10/2022,LC,L,Tarsalis,49,0,55.55,0,BE,40.320553,-105.094569
CSU18423,LC-001,2022,32,8/10/2022,LC,L,Pipiens,12,0,55.55,0,BE,40.302587,-105.084057
CSU18425,LC-054,2022,32,8/10/2022,LC,L,Tarsalis,50,0,55.55,0,BE,40.343955,-105.102766
CSU18427,LC-054,2022,32,8/10/2022,LC,L,Tarsalis,27,0,55.55,0,BE,40.343955,-105.102766
CSU18429,WC-055,2022,32,8/10/2022,LC,L,Tarsalis,50,0,55.55,0,BE,40.28918345,-104.9915449
CSU18430,WC-055,2022,32,8/10/2022,LC,L,Tarsalis,17,0,55.55,0,BE,40.28918345,-104.9915449
CSU18433,LC-049,2022,32,8/10/2022,LC,L,Tarsalis,11,0,55.55,0,BE,40.312995,-105.078728
CSU18434,LC-049,2022,32,8/10/2022,LC,L,Pipiens,12,0,55.55,0,BE,40.312995,-105.078728
CSU18435,FC-061,2022,32,8/10/2022,LC,L,Tarsalis,20,0,55.55,0,NW,40.5688,-105.09165
CSU18436,FC-061,2022,32,8/10/2022,LC,L,Pipiens,7,0,55.55,0,NW,40.5688,-105.09165
CSU18437,FC-073,2022,32,8/10/2022,LC,L,Tarsalis,42,0,55.55,0,NW,40.58605,-105.08889
CSU18438,FC-073,2022,32,8/10/2022,LC,L,Pipiens,5,0,55.55,0,NW,40.58605,-105.08889
CSU18440,FC-041,2022,32,8/10/2022,LC,L,Tarsalis,48,0,55.55,0,NW,40.58794,-105.10486
CSU18441,FC-041,2022,32,8/10/2022,LC,L,Pipiens,11,0,55.55,0,NW,40.58794,-105.10486
CSU18442,FC-060,2022,32,8/10/2022,LC,L,Tarsalis,7,0,55.55,0,SW,40.5487,-105.12019
CSU18443,FC-060,2022,32,8/10/2022,LC,L,Pipiens,2,0,55.55,0,SW,40.5487,-105.12019
CSU18444,FC-052,2022,32,8/10/2022,LC,L,Tarsalis,9,0,55.55,0,NW,40.56163,-105.08703
CSU18445,FC-052,2022,32,8/10/2022,LC,L,Pipiens,1,0,55.55,0,NW,40.56163,-105.08703
CSU18446,FC-063,2022,32,8/10/2022,LC,L,Tarsalis,5,0,55.55,0,NW,40.56568,-105.10485
CSU18447,FC-063,2022,32,8/10/2022,LC,L,Pipiens,2,0,55.55,0,NW,40.56568,-105.10485
CSU18449,FC-011,2022,32,8/10/2022,LC,L,Tarsalis,1,0,55.55,0,NW,40.56948,-105.13603
CSU18450,FC-011,2022,32,8/10/2022,LC,L,Pipiens,19,0,55.55,0,NW,40.56948,-105.13603
CSU18451,FC-058,2022,32,8/10/2022,LC,L,Tarsalis,8,0,55.55,0,SW,40.54884,-105.12533
CSU18452,FC-015,2022,32,8/10/2022,LC,L,Tarsalis,24,0,55.55,0,NW,40.5598,-105.12409
CSU18453,FC-015,2022,32,8/10/2022,LC,L,Pipiens,7,0,55.55,0,NW,40.5598,-105.12409
CSU18454,FC-049,2022,32,8/10/2022,LC,L,Tarsalis,50,0,55.55,0,NW,40.57324,-105.13949
CSU18455,FC-049,2022,32,8/10/2022,LC,L,Tarsalis,23,0,55.55,0,NW,40.57324,-105.13949
CSU18456,FC-049,2022,32,8/10/2022,LC,L,Pipiens,3,0,55.55,0,NW,40.57324,-105.13949
CSU18479,FC-037,2022,32,8/11/2022,LC,L,Tarsalis,50,1,16.82356,0,SW,40.51668,-105.09808
CSU18460,FC-001,2022,32,8/11/2022,LC,L,Pipiens,46,1,20.23583,0,SW,40.49087,-105.08257
CSU18458,FC-001,2022,32,8/11/2022,LC,L,Tarsalis,50,0,34.93022,0,SW,40.49087,-105.08257
CSU18459,FC-001,2022,32,8/11/2022,LC,L,Tarsalis,23,0,55.55,0,SW,40.49087,-105.08257
CSU18461,FC-068,2022,32,8/11/2022,LC,L,Tarsalis,12,0,55.55,0,SW,40.516,-105.08547
CSU18463,FC-054,2022,32,8/11/2022,LC,L,Tarsalis,47,0,55.55,0,SE,40.49998,-105.0632
CSU18464,FC-054,2022,32,8/11/2022,LC,L,Pipiens,8,0,55.55,0,SE,40.49998,-105.0632
CSU18465,FC-029,2022,32,8/11/2022,LC,L,Tarsalis,28,0,55.55,0,SE,40.51011,-105.06935
CSU18466,FC-029,2022,32,8/11/2022,LC,L,Pipiens,15,0,55.55,0,SE,40.51011,-105.06935
CSU18467,FC-062,2022,32,8/11/2022,LC,L,Tarsalis,50,0,55.55,0,SW,40.54278,-105.08741
CSU18468,FC-062,2022,32,8/11/2022,LC,L,Tarsalis,25,0,55.55,0,SW,40.54278,-105.08741
CSU18469,FC-062,2022,32,8/11/2022,LC,L,Pipiens,13,0,55.55,0,SW,40.54278,-105.08741
CSU18470,FC-071,2022,32,8/11/2022,LC,L,Tarsalis,16,0,55.55,0,SW,40.52733,-105.10821
CSU18471,FC-057,2022,32,8/11/2022,LC,L,Tarsalis,25,0,55.55,0,SW,40.48439,-105.10524
CSU18472,FC-057,2022,32,8/11/2022,LC,L,Pipiens,2,0,55.55,0,SW,40.48439,-105.10524
CSU18473,FC-093,2022,32,8/11/2022,LC,L,Tarsalis,50,0,55.55,0,SW,40.53186,-105.08825
CSU18474,FC-093,2022,32,8/11/2022,LC,L,Tarsalis,37,0,55.55,0,SW,40.53186,-105.08825
CSU18475,FC-093,2022,32,8/11/2022,LC,L,Pipiens,16,0,55.55,0,SW,40.53186,-105.08825
CSU18476,FC-037,2022,32,8/11/2022,LC,L,Tarsalis,50,0,55.55,0,SW,40.51668,-105.09808
CSU18477,FC-037,2022,32,8/11/2022,LC,L,Tarsalis,50,0,55.55,0,SW,40.51668,-105.09808
CSU18478,FC-037,2022,32,8/11/2022,LC,L,Tarsalis,50,0,55.55,0,SW,40.51668,-105.09808
CSU18480,FC-037,2022,32,8/11/2022,LC,L,Tarsalis,50,0,55.55,0,SW,40.51668,-105.09808
CSU18481,FC-037,2022,32,8/11/2022,LC,L,Tarsalis,50,0,55.55,0,SW,40.51668,-105.09808
CSU18482,FC-037,2022,32,8/11/2022,LC,L,Tarsalis,1,0,55.55,0,SW,40.51668,-105.09808
CSU18483,FC-037,2022,32,8/11/2022,LC,L,Pipiens,32,0,55.55,0,SW,40.51668,-105.09808
CSU18501,FC-072,2022,33,8/15/2022,LC,L,Tarsalis,50,1,21.60274,0,NE,40.56953,-105.07117
CSU18509,FC-066,2022,33,8/15/2022,LC,L,Tarsalis,50,1,21.95003,0,NE,40.55873,-105.02318
CSU18484,LV-069,2022,33,8/15/2022,LC,L,Tarsalis,18,1,23.34822,0,LV,40.428924,-105.058221
CSU18529,FC-014,2022,33,8/15/2022,LC,L,Tarsalis,50,1,26.07129,0,NE,40.56359,-105.006562
CSU18522,FC-019,2022,33,8/15/2022,LC,L,Tarsalis,49,1,26.66755,0,NE,40.565586,-105.05203
CSU18485,LV-069,2022,33,8/15/2022,LC,L,Pipiens,1,0,55.55,0,LV,40.428924,-105.058221
CSU18486,LV-095,2022,33,8/15/2022,LC,L,Tarsalis,14,0,55.55,0,LV,40.444118,-105.022166
CSU18487,LV-095,2022,33,8/15/2022,LC,L,Pipiens,1,0,55.55,0,LV,40.444118,-105.022166
CSU18488,FC-034,2022,33,8/15/2022,LC,L,Tarsalis,33,0,55.55,0,NE,40.62556,-105.05009
CSU18489,FC-069,2022,33,8/15/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.61438,-105.0527
CSU18490,FC-069,2022,33,8/15/2022,LC,L,Tarsalis,19,0,55.55,0,NE,40.61438,-105.0527
CSU18491,FC-038,2022,33,8/15/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.59911,-105.00623
CSU18492,FC-038,2022,33,8/15/2022,LC,L,Tarsalis,31,0,55.55,0,NE,40.59911,-105.00623
CSU18493,FC-038,2022,33,8/15/2022,LC,L,Pipiens,15,0,55.55,0,NE,40.59911,-105.00623
CSU18496,FC-036,2022,33,8/15/2022,LC,L,Tarsalis,31,0,55.55,0,NW,40.600766,-105.079837
